h3,value_mean,value_std,value_count,coverage_school,coverage_hospital,coverage_pharmacy,coverage_supermarket,coverage_bus_station,coverage_park,coverage_bank,walkability_variance,accessibility_mean,population_weighted_accessibility
8860145a49fffff,73.37023705419342,6.023252817089599,128,0.8125,1.0,0.6328125,0.9921875,0.0,1.0,0.9765625,36.27957449857779,75.86951451709182,75.86951451709182
8860145a4bfffff,81.64639386510689,3.270759215758171,178,1.0,1.0,1.0,1.0,0.47752808988764045,0.9943820224719101,1.0,10.697865847467003,84.3678021891717,84.3678021891717
8860145a4dfffff,77.94514124639211,3.9168196212511828,148,1.0,1.0,0.9932432432432432,1.0,0.0,1.0,1.0,15.34147594541826,80.64035545054139,80.64035545054138
8860145a51fffff,57.510661488975664,6.212611604487654,110,0.6,1.0,0.0,0.03636363636363636,0.3181818181818182,0.6818181818181818,0.0,38.59654294821466,59.16708615439852,59.167086154398525
8860145a53fffff,49.65546038587236,6.328306598372641,62,0.5161290322580645,0.9193548387096774,0.0,0.25806451612903225,0.03225806451612903,0.45161290322580644,0.03225806451612903,40.04746440300671,51.109584706109125,51.10958470610913
8860145a55fffff,70.37677811456861,6.699581038680628,144,0.9930555555555556,1.0,0.5763888888888888,0.5486111111111112,0.09722222222222222,0.8819444444444444,0.4930555555555556,44.884386093848995,72.68369677697468,72.68369677697468
8860145a57fffff,58.53743900178064,8.199067057801471,102,0.803921568627451,0.9215686274509803,0.5196078431372549,0.11764705882352941,0.0,0.49019607843137253,0.1568627450980392,67.22470061832527,60.33516810358405,60.33516810358407
8860145a59fffff,73.43515213240018,6.15685432412685,128,1.0,1.0,0.53125,0.9375,0.4375,0.9921875,0.59375,37.90685516851949,75.79524382960604,75.79524382960602
8860145a5bfffff,63.08846487090154,4.547845827884911,118,0.923728813559322,1.0,0.025423728813559324,0.0,0.7033898305084746,1.0,0.05084745762711865,20.682901674210193,64.83060717078871,64.83060717078872
8860145a5dfffff,68.47834362356706,4.46453850130013,164,0.9695121951219512,1.0,0.1524390243902439,0.9207317073170732,0.3231707317073171,0.9146341463414634,0.3902439024390244,19.932104029591212,70.39408376292947,70.39408376292947
8860145a61fffff,77.04962279440126,3.8439400229418745,121,1.0,1.0,0.6033057851239669,1.0,0.0,1.0,1.0,14.77587489997438,79.64101537727105,79.64101537727106
8860145a63fffff,68.58314143002923,4.715777130926324,135,0.6370370370370371,1.0,0.13333333333333333,0.8814814814814815,0.7555555555555555,0.5925925925925926,0.6296296296296297,22.23855394856771,70.46374950644751,70.46374950644751
8860145a65fffff,80.87619158089579,2.2488619953060374,116,1.0,1.0,0.9482758620689655,1.0,0.0,1.0,1.0,5.057380273931851,83.7349459876385,83.7349459876385
8860145a67fffff,75.43768307602315,4.172706214836077,121,1.0,1.0,0.9090909090909091,1.0,0.0,0.8925619834710744,0.9421487603305785,17.411477155331617,77.97668427239667,77.97668427239667
8860145a69fffff,83.39146257837992,3.216909776465544,128,1.0,1.0,1.0,1.0,0.6953125,1.0,1.0,10.348508509919597,86.3162198723927,86.31621987239268
8860145a6bfffff,78.60764108673006,3.385280598287909,203,1.0,1.0,0.8571428571428571,1.0,0.4630541871921182,0.9852216748768473,1.0,11.460124729144542,81.07003357868888,81.07003357868888
8860145a6dfffff,80.35652375448232,3.826582261929781,131,1.0,1.0,0.9770992366412213,1.0,0.0,1.0,1.0,14.642731807315641,83.24438948501579,83.24438948501579
8860145a81fffff,50.53679144750487,1.9851813279842883,139,0.8561151079136691,1.0,0.0,0.0,0.0,1.0,0.0,3.940944904977462,52.46420503910442,52.46420503910442
8860145a83fffff,39.0159964510624,3.5881987749923137,77,0.948051948051948,1.0,0.0,0.0,0.0,0.8311688311688312,0.0,12.87517044885634,41.19104438189655,41.19104438189656
8860145a85fffff,58.68301743472613,5.513129228713392,140,0.9785714285714285,1.0,0.02142857142857143,0.6357142857142857,0.0,0.9928571428571429,0.02142857142857143,30.394593892493923,60.63430609627481,60.6343060962748
8860145a87fffff,49.906903752078954,4.9815525767869016,154,0.9935064935064936,1.0,0.0,0.0,0.0,1.0,0.0,24.815866075292217,51.83496447068692,51.83496447068693
8860145a89fffff,61.80541308511396,4.242809395889627,131,0.8473282442748091,1.0,0.015267175572519083,0.6412213740458015,0.0,1.0,0.5038167938931297,18.001431569849302,63.64560386348641,63.64560386348641
8860145a8bfffff,50.89062060092768,8.407755468078427,9,0.4444444444444444,1.0,0.0,0.3333333333333333,0.0,0.8888888888888888,0.1111111111111111,70.6903520110027,53.11772335697111,53.11772335697111
8860145a8dfffff,52.91995313644792,2.891842910165123,176,0.9943181818181818,1.0,0.0,0.09090909090909091,0.0,1.0,0.0,8.362755417072288,54.653367442671836,54.653367442671836
8860145aa1fffff,55.91167005217017,5.170611949683569,115,0.0,0.19130434782608696,0.0,0.9478260869565217,0.0782608695652174,0.8173913043478261,0.7652173913043478,26.735227934210517,57.666824194667214,57.666824194667214
8860145aa3fffff,56.56567162984523,2.1959386489153023,88,0.4090909090909091,0.9659090909090909,0.0,0.4772727272727273,0.5795454545454546,0.8181818181818182,0.3977272727272727,4.822146549799963,58.15455987214937,58.154559872149385
8860145aa5fffff,43.778485951997055,3.0922025519519316,117,0.0,0.7350427350427351,0.0,0.0,0.0,0.6837606837606838,0.0,9.561716622298038,45.04635683947288,45.04635683947288
8860145aa7fffff,50.37617628465821,3.318071051848946,116,0.4224137931034483,0.05172413793103448,0.0,0.008620689655172414,0.4396551724137931,0.5775862068965517,0.2672413793103448,11.00959550511797,51.73020576224329,51.73020576224329
8860145aa9fffff,62.95359874815031,4.334681262947602,152,0.5131578947368421,1.0,0.5263157894736842,0.993421052631579,0.0,0.8421052631578947,0.23026315789473684,18.789461651349022,64.83098775624117,64.83098775624117
8860145aabfffff,58.99507952955331,3.565980734432661,114,0.868421052631579,1.0,0.0,0.5964912280701754,0.0,0.9912280701754386,0.43859649122807015,12.716218598344902,60.67168624221807,60.671686242218065
8860145aadfffff,58.40266097438939,2.8639447294686944,116,0.0,1.0,0.0,0.11206896551724138,0.0,0.9827586206896551,0.33620689655172414,8.202179413451514,59.988154814998374,59.988154814998374
8860145ab1fffff,39.89140123499649,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,42.20372356882026,42.20372356882026
8860145ab5fffff,52.91907507443138,2.0154441043690117,28,1.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.0,4.062014937835808,55.075194265952874,55.07519426595288
8860145ab9fffff,41.23315802832392,3.3101308866461285,33,0.8181818181818182,1.0,0.0,0.0,0.0,1.0,0.0,10.956966486728685,43.50834894241862,43.50834894241862
8860145abdfffff,50.736521061819595,3.5664154625701383,128,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.719319251659375,52.54215334153237,52.54215334153237
8860145ac1fffff,55.62725404762581,7.718326869336093,53,0.6226415094339622,0.7924528301886793,0.0,0.33962264150943394,0.0,0.8679245283018868,0.8867924528301887,59.5725696619155,57.80640711825368,57.80640711825367
8860145ac3fffff,65.92624890030426,4.122470192286557,124,1.0,1.0,0.3951612903225806,0.6612903225806451,0.0,1.0,0.4596774193548387,16.994760486291163,67.80502088888106,67.80502088888105
8860145ac5fffff,48.27618107197612,7.229325184743972,24,0.4583333333333333,0.4583333333333333,0.0,0.041666666666666664,0.0,0.875,0.625,52.263142626773465,50.569967045989046,50.569967045989046
8860145ac7fffff,51.679127179421705,5.476379079712824,112,0.9553571428571429,0.9642857142857143,0.0,0.0,0.0,0.9642857142857143,0.10714285714285714,29.990727824716274,53.554203131033674,53.554203131033674
8860145ac9fffff,49.539604415923485,4.987700876144117,78,0.05128205128205128,0.8589743589743589,0.0,0.4230769230769231,0.0,0.9487179487179487,0.10256410256410256,24.877160029888792,51.192133949598386,51.19213394959839
8860145acbfffff,46.43486452889424,7.604892154027308,69,0.2318840579710145,0.3188405797101449,0.0,0.10144927536231885,0.0,0.7391304347826086,0.17391304347826086,57.8343846743861,48.07213763647713,48.07213763647714
8860145acdfffff,57.47486176612017,4.779081288461759,106,0.7169811320754716,0.9905660377358491,0.2169811320754717,0.3584905660377358,0.0,0.7169811320754716,0.6981132075471698,22.83961796172531,59.341116964260635,59.341116964260635
8860145ad1fffff,68.58000651250255,9.79467813642474,114,0.8508771929824561,1.0,0.5,0.47368421052631576,0.631578947368421,0.9122807017543859,0.7105263157894737,95.93571979615679,71.31778061497195,71.31778061497197
8860145ad3fffff,41.18588875852356,3.9731709282899352,57,0.05263157894736842,0.5789473684210527,0.0,0.0,0.0,0.10526315789473684,0.0,15.786087225408307,42.376520835951695,42.376520835951695
8860145ad5fffff,77.8194814568732,4.701311375714019,112,1.0,1.0,0.9196428571428571,1.0,0.017857142857142856,1.0,1.0,22.102328651418034,80.5038030623941,80.5038030623941
8860145ad7fffff,37.76012467322735,3.754657144279168,38,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,14.097450271086599,39.026200356097505,39.026200356097505
8860145ad9fffff,69.54285147448937,4.694621976537694,102,0.9901960784313726,1.0,0.8333333333333334,0.058823529411764705,0.7843137254901961,0.7647058823529411,0.9901960784313726,22.039475502590683,71.74716325066309,71.7471632506631
8860145adbfffff,57.407217878799194,8.774808608815574,103,0.4368932038834951,1.0,0.13592233009708737,0.1553398058252427,0.04854368932038835,0.9805825242718447,0.22330097087378642,76.99726612134393,59.29318374275178,59.29318374275178
8860145addfffff,64.12064806978131,14.119122615466988,68,0.6176470588235294,0.75,0.5147058823529411,0.5147058823529411,0.3382352941176471,0.9558823529411765,0.5882352941176471,199.34962343059138,67.50107713900411,67.50107713900411
8860145ae1fffff,50.96363562711185,5.600841432873499,22,0.045454545454545456,0.9545454545454546,0.0,0.5454545454545454,0.0,0.36363636363636365,0.18181818181818182,31.36942475619247,52.76254194950807,52.76254194950806
8860145ae3fffff,64.31775626647158,7.190291097261639,118,0.7627118644067796,1.0,0.4576271186440678,0.864406779661017,0.0,0.6271186440677966,0.576271186440678,51.70028606335999,66.75186042503016,66.75186042503016
8860145ae5fffff,67.54574901267586,4.799908525091332,89,0.5168539325842697,1.0,0.0,0.9213483146067416,0.29213483146067415,1.0,0.6292134831460674,23.039121849244438,69.61259455757715,69.61259455757715
8860145ae7fffff,63.69012349581754,4.753648986656732,96,0.0,1.0,0.5208333333333334,0.9479166666666666,0.0,0.3854166666666667,0.84375,22.597178688342577,65.48598998986907,65.48598998986905
8860145ae9fffff,45.767153904642235,4.222939795689738,18,0.7777777777777778,0.2777777777777778,0.0,0.05555555555555555,0.0,0.6111111111111112,0.0,17.83322051802009,47.80246736773004,47.80246736773003
8860145aebfffff,47.094686505089676,3.227716030938607,32,0.8125,0.65625,0.0,0.03125,0.0,0.96875,0.0,10.418150776378074,48.959349227994494,48.959349227994494
8860145aedfffff,44.28108231445672,4.7384251659073,12,0.0,0.4166666666666667,0.0,0.0,0.0,0.75,0.0,22.45267305290362,45.99185381261112,45.99185381261112
8860145b01fffff,81.52406206548301,2.7538220843433336,143,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.583536072217063,84.43410716538061,84.43410716538061
8860145b03fffff,73.01500967459967,2.988278480144969,137,1.0,1.0,1.0,0.8832116788321168,0.0,0.8321167883211679,1.0,8.929808274897525,75.37228594416408,75.37228594416409
8860145b05fffff,77.97957156277045,3.6421717085801912,161,1.0,1.0,1.0,1.0,0.0,0.9937888198757764,1.0,13.265414754781949,80.65389684255415,80.65389684255415
8860145b07fffff,85.43118737430184,2.6306168914830623,150,1.0,1.0,1.0,1.0,0.19333333333333333,1.0,1.0,6.920145229756009,88.62711161346236,88.62711161346236
8860145b09fffff,80.79353704506818,4.494383942375519,106,0.9716981132075472,1.0,1.0,0.9905660377358491,0.2830188679245283,1.0,1.0,20.199487021482913,83.67319271104515,83.67319271104516
8860145b0bfffff,69.16671163793795,4.5568169295137855,93,0.8494623655913979,1.0,0.6344086021505376,0.5053763440860215,0.06451612903225806,1.0,0.7634408602150538,20.764580529103448,71.2341900376475,71.23419003764748
8860145b0dfffff,72.85936107708511,4.230963339212269,81,1.0,1.0,0.7530864197530864,1.0,0.0,0.8271604938271605,0.9382716049382716,17.901050777758233,75.31845234316067,75.31845234316067
8860145b11fffff,80.0268622105531,2.813399385651063,201,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.91521610318178,83.00803692830742,83.00803692830742
8860145b13fffff,72.67483123310812,3.344943057101365,162,1.0,1.0,0.6604938271604939,0.9753086419753086,0.006172839506172839,1.0,1.0,11.188644055250625,74.85185121933041,74.85185121933041
8860145b15fffff,74.60644771874607,4.654628402663573,156,1.0,1.0,1.0,0.9487179487179487,0.0,0.9935897435897436,1.0,21.66556556688245,77.45208036721317,77.45208036721317
8860145b17fffff,75.26199143305828,2.9130769744249196,156,1.0,1.0,0.9807692307692307,1.0,0.0,1.0,1.0,8.486017458924643,77.87060243906383,77.87060243906383
8860145b19fffff,71.16917899633467,4.262869415769012,148,1.0,1.0,0.3581081081081081,1.0,0.0,0.9256756756756757,1.0,18.172055655898838,73.58676729438598,73.58676729438598
8860145b1bfffff,71.18558324693876,4.155614437749843,140,1.0,1.0,0.40714285714285714,0.9785714285714285,0.0,1.0,1.0,17.269131355234943,73.61009308076075,73.61009308076075
8860145b1dfffff,73.88401203767499,5.1177014354807415,138,1.0,1.0,0.9855072463768116,0.9057971014492754,0.0,1.0,1.0,26.19086798272164,76.5204042565078,76.52040425650782
8860145b21fffff,69.59990708565502,9.543120222482845,55,0.8363636363636363,1.0,0.6545454545454545,0.7090909090909091,0.0,0.9636363636363636,0.9090909090909091,91.07114358076103,72.57408514850563,72.57408514850563
8860145b23fffff,75.67083070537275,4.171353108114661,14,1.0,1.0,0.7142857142857143,1.0,0.35714285714285715,1.0,0.9285714285714286,17.40018675257784,78.32186304643808,78.32186304643808
8860145b25fffff,70.0110619589533,7.582336181402823,81,0.37037037037037035,1.0,0.8765432098765432,0.9629629629629629,0.0,0.8395061728395061,0.9629629629629629,57.491821967810345,72.70755360425724,72.70755360425724
8860145b27fffff,75.90055046246535,4.918736054751225,27,0.8148148148148148,1.0,1.0,1.0,0.0,1.0,1.0,24.19396437630964,78.62982230358115,78.62982230358115
8860145b29fffff,76.39755033550017,7.219382604739886,94,0.9787234042553191,1.0,0.8191489361702128,0.9680851063829787,0.0,1.0,1.0,52.11948519362086,79.37722968626748,79.37722968626748
8860145b2bfffff,82.01925678756281,4.935979312511668,96,1.0,1.0,1.0,0.9895833333333334,0.4895833333333333,1.0,1.0,24.363891773543155,85.07448286013452,85.07448286013452
8860145b2dfffff,62.58978441568427,3.8055320679089935,58,0.6379310344827587,1.0,0.13793103448275862,0.6551724137931034,0.0,0.8793103448275862,1.0,14.482074319883699,64.32261464993175,64.32261464993177
8860145b31fffff,78.17797006008168,3.303791198267037,151,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.915036281746744,80.8025488828818,80.80254888288178
8860145b33fffff,80.16182176874591,3.396038295536005,109,1.0,1.0,1.0,1.0,0.0,1.0,1.0,11.533076104747092,83.09360269803678,83.09360269803676
8860145b35fffff,78.61762284322097,3.4757036740566,26,0.9615384615384616,1.0,0.9230769230769231,0.9230769230769231,0.6538461538461539,1.0,1.0,12.08051602985055,81.40388013602306,81.40388013602309
8860145b37fffff,76.2008799504427,5.693398826347505,77,0.8051948051948052,1.0,0.987012987012987,1.0,0.4805194805194805,1.0,0.922077922077922,32.414790195855154,78.86216282016461,78.86216282016461
8860145b39fffff,74.54508546644922,4.464565172923645,171,1.0,1.0,1.0,0.847953216374269,0.0,0.9883040935672515,1.0,19.932342183282735,76.96571169870535,76.96571169870535
8860145b3bfffff,80.16429590409548,2.8073214716004817,161,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.881053844909095,83.29098469778734,83.29098469778734
8860145b3dfffff,85.91801902618508,3.1034650234656924,80,1.0,1.0,1.0,1.0,0.725,1.0,1.0,9.631495151874912,89.16406315051528,89.16406315051529
8860145b41fffff,64.76271289807772,2.6707049507879392,52,0.7307692307692307,1.0,0.23076923076923078,0.9423076923076923,0.0,1.0,1.0,7.132664934163209,66.54069075744717,66.54069075744717
8860145b43fffff,73.47930297735542,5.94574776542571,50,1.0,1.0,0.46,1.0,0.44,1.0,1.0,35.35191649006482,76.08828552289837,76.08828552289837
8860145b45fffff,78.14848426267785,5.235941227193999,73,1.0,1.0,0.8767123287671232,1.0,0.136986301369863,1.0,1.0,27.415080534629805,80.9608539478548,80.9608539478548
8860145b47fffff,68.8197432302784,5.562916149918451,46,0.9782608695652174,1.0,0.2826086956521739,0.9347826086956522,0.0,1.0,0.9782608695652174,30.946036091023526,71.09405511620044,71.09405511620044
8860145b49fffff,72.68599347387635,5.119129948529136,72,1.0,1.0,0.9583333333333334,1.0,0.0,1.0,1.0,26.205491429927918,75.25834266296702,75.25834266296702
8860145b4bfffff,72.39310439219655,4.229306900773405,80,0.9,1.0,0.0875,1.0,0.0,1.0,1.0,17.887036860929545,74.81277032023858,74.81277032023858
8860145b4dfffff,75.81402164770802,5.439126747641534,63,1.0,1.0,1.0,1.0,0.1746031746031746,1.0,1.0,29.58409977690958,78.45702785623047,78.45702785623045
8860145b51fffff,76.65537404368825,4.287454017774045,124,0.9919354838709677,1.0,0.9516129032258065,0.9435483870967742,0.6451612903225806,0.8467741935483871,1.0,18.382261954526797,79.00264082446417,79.00264082446417
8860145b53fffff,62.76934884194938,2.9850458501433406,120,0.8583333333333333,1.0,0.0,0.7583333333333333,0.0,1.0,0.9666666666666667,8.910498727457979,64.52594075989536,64.52594075989535
8860145b55fffff,79.00380905382438,4.811213398320729,99,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,23.147774364180897,81.81212870668588,81.81212870668588
8860145b57fffff,71.08844531565185,2.8684504559268875,77,1.0,1.0,0.5324675324675324,0.6363636363636364,0.12987012987012986,1.0,1.0,8.228008018107168,73.168772790831,73.168772790831
8860145b59fffff,79.55737245408926,3.729638496317763,119,1.0,1.0,0.9831932773109243,1.0,0.680672268907563,0.8403361344537815,0.9915966386554622,13.910203313215424,82.07370035689462,82.07370035689463
8860145b5bfffff,73.64900299522995,5.18333235783143,97,0.9175257731958762,1.0,0.7835051546391752,1.0,0.0,0.9484536082474226,0.8041237113402062,26.86693433174234,76.143461129931,76.14346112993101
8860145b5dfffff,78.75217522191952,2.473432770967202,125,1.0,1.0,0.752,1.0,0.544,0.984,1.0,6.117869672494491,81.29699436195965,81.29699436195965
8860145b61fffff,64.78393295585705,9.885632898735755,63,0.7777777777777778,1.0,0.015873015873015872,0.7777777777777778,0.0,0.8888888888888888,0.8253968253968254,97.7257378085667,67.55546694992331,67.55546694992331
8860145b63fffff,59.133783150157726,13.906504273405393,40,0.625,0.825,0.5,0.65,0.0,0.725,0.725,193.39086110624243,62.36380155665354,62.36380155665354
8860145b65fffff,66.20108226113756,4.551350300412685,98,1.0,1.0,0.5102040816326531,0.5816326530612245,0.05102040816326531,0.6020408163265306,0.5816326530612245,20.714789557066638,67.91752042139859,67.91752042139859
8860145b67fffff,63.763623752820706,2.944918141531494,28,1.0,1.0,0.0,0.35714285714285715,0.0,0.14285714285714285,0.9285714285714286,8.672542860321308,65.49488854608316,65.49488854608317
8860145b69fffff,70.8318701732869,6.75114120290146,72,0.7916666666666666,1.0,0.6527777777777778,0.9861111111111112,0.0,0.9722222222222222,0.9166666666666666,45.577907541513774,73.36863404955587,73.36863404955587
8860145b6bfffff,71.71657902850104,5.345222612685584,91,0.9560439560439561,1.0,0.5054945054945055,0.9560439560439561,0.0,0.989010989010989,1.0,28.571404779165302,74.19329675724381,74.19329675724381
8860145b6dfffff,72.39471850331743,4.164712867700621,82,0.7926829268292683,1.0,1.0,0.8536585365853658,0.0,1.0,0.7926829268292683,17.34483327039113,74.88524400966719,74.88524400966719
8860169449fffff,41.2264255653928,2.4676733778496422,20,0.6,1.0,0.0,0.3,0.0,0.0,0.0,6.089411899747864,43.15721970092466,43.15721970092466
886016944dfffff,32.72495178286521,2.996213488894771,13,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,8.977295271034976,33.62905335738156,33.62905335738155
8860169601fffff,79.65171464032962,6.0188062600585726,115,0.7217391304347827,1.0,0.8521739130434782,1.0,0.7739130434782608,1.0,1.0,36.22602879612026,82.64831941856993,82.64831941856993
8860169603fffff,75.81155172613528,3.5994607241952097,94,0.9574468085106383,1.0,1.0,1.0,0.05319148936170213,0.8617021276595744,1.0,12.956117505023903,78.16921104943476,78.16921104943478
8860169605fffff,77.63956270173726,7.893113734168651,93,0.8494623655913979,1.0,0.6451612903225806,1.0,0.5483870967741935,1.0,1.0,62.301244420521776,80.67535399552891,80.67535399552891
8860169607fffff,81.10747420217163,4.61216702923005,119,0.9831932773109243,1.0,0.8739495798319328,1.0,1.0,1.0,0.9915966386554622,21.27208470551674,84.01529927021237,84.01529927021235
8860169609fffff,75.54080409826545,8.071178200322292,103,1.0,1.0,0.9805825242718447,0.9902912621359223,0.5825242718446602,1.0,0.8737864077669902,65.14391754135778,78.34957713741791,78.3495771374179
886016960dfffff,83.51768156500334,3.2443134819043506,135,1.0,1.0,0.9555555555555556,1.0,0.7555555555555555,1.0,1.0,10.52556996886633,86.60628602851763,86.60628602851763
8860169611fffff,64.04889822703268,5.920598532819089,108,1.0,0.9814814814814815,0.75,0.23148148148148148,0.027777777777777776,0.25,0.5370370370370371,35.05348698681955,65.92980887664106,65.92980887664108
8860169613fffff,62.145280046934744,3.7323591297283483,106,0.7075471698113207,1.0,0.05660377358490566,0.9622641509433962,0.0,0.9339622641509434,0.05660377358490566,13.930504673266553,63.973130018537624,63.97313001853762
8860169615fffff,61.07043203275645,6.98393828176476,54,0.9629629629629629,0.8333333333333334,0.6851851851851852,0.7222222222222222,0.0,0.018518518518518517,0.35185185185185186,48.775393923499315,63.04218179915741,63.04218179915741
8860169617fffff,48.25770242437165,6.597120716238796,46,0.43478260869565216,0.5434782608695652,0.0,0.7391304347826086,0.0,0.6304347826086957,0.0,43.52200174462708,49.998650282801144,49.998650282801144
8860169619fffff,75.82458860714527,2.7541358478402804,161,1.0,1.0,0.34782608695652173,0.9440993788819876,0.8509316770186336,1.0,1.0,7.5852642683589,78.19742963289974,78.19742963289974
886016961bfffff,74.46679400326937,4.384917995127332,125,1.0,1.0,0.944,0.976,0.0,0.728,0.992,19.227505823991503,76.85968831185866,76.85968831185866
886016961dfffff,63.79010651787327,3.4735528271463303,26,1.0,1.0,0.7692307692307693,0.9615384615384616,0.34615384615384615,0.34615384615384615,0.34615384615384615,12.065569242976265,65.16072024944756,65.16072024944756
8860169621fffff,46.786630551260664,7.1552122932085185,69,0.34782608695652173,0.9130434782608695,0.0,0.4057971014492754,0.014492753623188406,0.0,0.0,51.197062960882306,48.57530650808301,48.57530650808301
8860169623fffff,48.44939639774835,5.317017307253319,47,0.3404255319148936,0.8085106382978723,0.0,1.0,0.0,0.3829787234042553,0.0,28.27067304563133,50.52917143351918,50.52917143351919
8860169625fffff,36.3454429449896,1.6771900820296717,55,0.4727272727272727,0.0,0.0,0.0,0.0,0.6727272727272727,0.0,2.8129665712586966,38.09805216154429,38.09805216154428
8860169627fffff,43.13199323686218,6.3060116581902586,65,0.23076923076923078,0.9076923076923077,0.0,0.2923076923076923,0.0,0.16923076923076924,0.0,39.76578303323146,45.20801321722913,45.20801321722913
8860169629fffff,64.14318345893192,13.946505427470115,6,0.8333333333333334,1.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,194.50501363845336,67.46222381145508,67.46222381145506
886016962bfffff,66.172815969279,7.236136541288287,48,0.6666666666666666,1.0,0.1875,1.0,0.625,0.8333333333333334,0.22916666666666666,52.36167204416761,68.35038027279592,68.35038027279592
886016962dfffff,40.54004260586283,2.306478529143477,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.319843205399857,41.97803792165608,41.97803792165608
8860169631fffff,48.27912875764716,3.595150921132068,2,0.0,1.0,0.0,0.5,0.0,1.0,0.0,12.925110145716756,50.17518403419676,50.17518403419676
8860169635fffff,38.859956945819654,4.031304763054082,25,0.12,0.0,0.0,0.56,0.0,0.36,0.0,16.25141809262253,40.338332901044645,40.338332901044645
8860169639fffff,64.29688555099607,6.120089134541475,95,0.968421052631579,1.0,0.12631578947368421,0.6105263157894737,0.021052631578947368,0.9157894736842105,0.15789473684210525,37.455491014732615,66.12552162002112,66.12552162002112
886016963dfffff,50.98654326046568,3.2918297172521114,53,0.018867924528301886,0.6981132075471698,0.0,1.0,0.0,0.7735849056603774,0.0,10.836142887384115,52.502339506571964,52.50233950657196
8860169641fffff,59.605972027451955,10.014879652824881,47,0.9361702127659575,0.44680851063829785,0.44680851063829785,0.5957446808510638,0.0,0.7021276595744681,0.44680851063829785,100.29781446056582,62.284168681691874,62.28416868169185
8860169643fffff,66.61538703347229,2.477296982414639,88,1.0,0.625,0.6590909090909091,1.0,0.0,1.0,0.6590909090909091,6.137000339080675,68.54589907472781,68.54589907472781
8860169645fffff,63.91326330445699,5.2579516134415965,24,0.75,1.0,0.041666666666666664,0.9583333333333334,0.125,0.4583333333333333,0.16666666666666666,27.646055169293085,65.86986436250582,65.86986436250582
8860169647fffff,73.22334226773108,7.8163290923784405,50,1.0,1.0,0.56,1.0,0.28,0.98,0.78,61.09500048036158,76.08077420276905,76.08077420276905
8860169649fffff,56.83457950589721,10.369248730483257,30,1.0,0.7,0.43333333333333335,0.6333333333333333,0.0,0.7333333333333333,0.26666666666666666,107.52131923462862,59.282430666912276,59.282430666912276
886016964bfffff,59.61942700311013,7.07088366954792,31,0.967741935483871,0.25806451612903225,0.6774193548387096,0.7741935483870968,0.0,0.8387096774193549,0.6774193548387096,49.99739586827945,62.17500377957107,62.17500377957107
886016964dfffff,50.59988702281922,2.399881343105474,32,0.40625,0.25,0.0,0.0625,0.0,1.0,0.125,5.759430460985734,52.04969043918727,52.04969043918728
8860169651fffff,61.352051266655614,4.296326948592625,34,1.0,1.0,0.0,0.0,0.0,1.0,1.0,18.458425249203223,63.26128473573832,63.26128473573832
8860169653fffff,71.36392804874546,6.054879462720085,104,1.0,1.0,0.0,0.9326923076923077,0.21153846153846154,0.9134615384615384,1.0,36.66156530806946,73.81213778034288,73.81213778034288
8860169657fffff,68.15294786183148,4.4274452417590595,19,0.9473684210526315,1.0,0.0,0.9473684210526315,0.9473684210526315,1.0,0.9473684210526315,19.60227136877494,70.12672849698698,70.126728496987
8860169659fffff,60.685071323650924,2.758111511114457,117,1.0,1.0,0.05982905982905983,0.5128205128205128,0.0,1.0,0.5555555555555556,7.607179107742073,62.55448389588284,62.55448389588284
886016965bfffff,61.88850060818055,3.546163875517049,116,1.0,1.0,0.0,0.6379310344827587,0.0,0.8362068965517241,1.0,12.575278232022097,63.56759054149089,63.56759054149088
886016965dfffff,49.919751580072585,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,52.09501163775837,52.09501163775837
8860169661fffff,76.28590968032235,4.379356426398926,70,0.0,1.0,1.0,1.0,0.8285714285714286,0.7571428571428571,1.0,19.178762709441575,78.97963222677949,78.97963222677947
8860169663fffff,71.79225154809797,4.9907199841033805,20,0.25,1.0,0.65,1.0,0.25,1.0,0.85,24.907285959728846,74.3555633025273,74.3555633025273
8860169665fffff,50.52580536079064,5.562280029773196,43,0.023255813953488372,1.0,0.0,0.32558139534883723,0.0,0.3953488372093023,0.06976744186046512,30.9389591296137,51.90369656449351,51.9036965644935
8860169667fffff,65.28130169943266,4.0899638295396965,24,0.0,1.0,0.0,1.0,0.0,1.0,0.2916666666666667,16.72780412694302,67.36629652970164,67.36629652970164
8860169669fffff,76.86743822160888,4.121148598736665,43,0.46511627906976744,1.0,0.9302325581395349,1.0,0.7674418604651163,1.0,0.9302325581395349,16.98386577286918,79.52232839392488,79.52232839392488
