h3,value_mean,value_std,value_count,coverage_school,coverage_hospital,coverage_pharmacy,coverage_supermarket,coverage_bus_station,coverage_park,coverage_bank,walkability_variance,accessibility_mean,population_weighted_accessibility
8860145b37fffff,77.92086765391265,5.567732265970677,191,0.8848167539267016,1.0,0.9895287958115183,1.0,0.39790575916230364,1.0,0.9685863874345549,30.99964258553097,80.76252669367948,80.76252669367948
8860145b39fffff,74.36390649568361,3.8915444661857905,337,1.0,1.0,1.0,0.8991097922848664,0.0,1.0,1.0,15.14411833230125,76.91051561278394,76.91051561278394
8860145b3bfffff,80.54621499445027,2.907587714424255,338,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.454066317070863,83.68404951751388,83.6840495175139
8860145b3dfffff,86.02271887043514,3.4426829528241116,314,1.0,1.0,1.0,1.0,0.856687898089172,1.0,1.0,11.852065913665744,89.34579887670773,89.34579887670775
8860145b41fffff,65.81263481753042,3.173737028581839,306,0.673202614379085,1.0,0.16993464052287582,0.9411764705882353,0.0,1.0,1.0,10.07260672659148,67.61215065445013,67.61215065445013
8860145b43fffff,72.4011807650003,4.90069057768968,165,1.0,1.0,0.3696969696969697,1.0,0.4121212121212121,1.0,1.0,24.01676813825641,74.72905785218036,74.72905785218038
8860145b45fffff,78.76355107580765,4.662488783611293,405,1.0,1.0,0.9407407407407408,1.0,0.10617283950617284,1.0,1.0,21.738801657301117,81.54761614168875,81.54761614168875
8860145b47fffff,69.77427872828,5.002121687245363,221,0.9819004524886877,1.0,0.2669683257918552,0.9547511312217195,0.0,1.0,0.9909502262443439,25.02122137401039,71.94607238813057,71.94607238813057
8860145b49fffff,73.89144350400137,4.318498594801181,292,1.0,1.0,0.9623287671232876,1.0,0.0,1.0,1.0,18.649430113299772,76.4145986800877,76.4145986800877
8860145b4bfffff,73.2669081159436,4.449254350290322,275,0.9127272727272727,1.0,0.14545454545454545,1.0,0.0,1.0,1.0,19.795864273577358,75.71869646912413,75.71869646912413
8860145b4dfffff,77.85743996946232,5.155819060494341,384,0.9973958333333334,1.0,1.0,1.0,0.2109375,1.0,1.0,26.582470184556747,80.5091223612414,80.5091223612414
8860145b51fffff,76.7955203783367,4.115644706069749,350,0.9942857142857143,1.0,0.9628571428571429,0.92,0.6628571428571428,0.9028571428571428,1.0,16.93853134659995,79.34694440054709,79.34694440054709
8860145b53fffff,62.77069551576186,3.1865565888749,359,0.8579387186629527,1.0,0.0,0.4958217270194986,0.0,0.9972144846796658,0.9665738161559888,10.154142894102037,64.62318799522079,64.62318799522079
8860145b55fffff,78.44240824061968,4.482553286116122,318,0.9371069182389937,1.0,1.0,0.89937106918239,0.9968553459119497,1.0,1.0,20.093283962870444,81.19024647728727,81.19024647728727
8860145b57fffff,70.19523227844954,3.1703728024392523,221,0.9909502262443439,1.0,0.4298642533936652,0.6289592760180995,0.12217194570135746,0.9909502262443439,0.9592760180995475,10.051263706446518,72.41604468746192,72.41604468746192
8860145b59fffff,79.31926224391387,3.4663535408853217,286,1.0,1.0,0.993006993006993,1.0,0.7097902097902098,0.8391608391608392,0.993006993006993,12.015606870408208,81.8947929072803,81.8947929072803
8860145b5bfffff,70.02630598908259,4.557498701425294,296,0.9594594594594594,1.0,0.6317567567567568,0.9966216216216216,0.0,0.10810810810810811,0.6655405405405406,20.770794413493242,72.27572101159187,72.27572101159186
8860145b5dfffff,78.66121385032388,2.0882161691749177,640,1.0,1.0,0.7609375,1.0,0.525,1.0,1.0,4.360646769203568,81.24424738630997,81.24424738630997
8860145b61fffff,64.8811783783173,9.099369341152455,149,0.8120805369127517,1.0,0.040268456375838924,0.8120805369127517,0.0,0.912751677852349,0.8926174496644296,82.79852240670526,67.791275365531,67.791275365531
8860145b63fffff,63.24213698234761,13.086071164502252,76,0.7631578947368421,0.881578947368421,0.6447368421052632,0.7631578947368421,0.0,0.8289473684210527,0.8157894736842105,171.24525852241732,66.53174865609252,66.53174865609253
8860145b65fffff,62.136114605069885,5.133427392466654,270,0.9851851851851852,1.0,0.4703703703703704,0.6259259259259259,0.0,0.5851851851851851,0.7222222222222222,26.352076793726994,64.74554199144872,64.7455419914487
8860145b67fffff,61.32333522092273,3.918159501473171,106,0.9622641509433962,1.0,0.0,0.6698113207547169,0.0,0.32075471698113206,0.9811320754716981,15.35197387898449,63.46399440235833,63.46399440235833
8860145b69fffff,71.1508857816511,6.88477951943671,174,0.8390804597701149,1.0,0.7298850574712644,0.9770114942528736,0.0,0.9310344827586207,0.9482758620689655,47.40018903125517,73.68611851305867,73.68611851305866
8860145b6bfffff,73.04423505585086,5.027680393775822,298,0.9798657718120806,1.0,0.6040268456375839,0.9731543624161074,0.0,0.9932885906040269,0.9932885906040269,25.277570141957803,75.61175644083714,75.61175644083714
8860145b6dfffff,70.55398344203358,4.09574952783015,189,0.8201058201058201,1.0,0.9894179894179894,0.8941798941798942,0.0,1.0,0.8677248677248677,16.775164194720894,73.31702343109687,73.31702343109687
8860169449fffff,40.527335622295496,2.4823223934662577,28,0.5714285714285714,1.0,0.0,0.10714285714285714,0.0,0.0,0.0,6.16192446510405,42.57078898325126,42.570788983251255
886016944dfffff,31.88856399268461,3.0955016383163674,25,0.0,0.28,0.0,0.0,0.0,0.0,0.0,9.582130392819314,33.25211197936608,33.25211197936608
8860169601fffff,81.55453648355011,6.266023065421738,271,0.8413284132841329,1.0,0.9040590405904059,1.0,0.8118081180811808,1.0,1.0,39.26304505639724,84.83218973760218,84.83218973760218
8860169603fffff,75.66125431712892,4.851970926056658,237,0.9409282700421941,0.9957805907172996,0.9915611814345991,0.9957805907172996,0.0379746835443038,0.8776371308016878,0.9915611814345991,23.5416218672991,78.32303525253084,78.32303525253086
8860169605fffff,78.39942627066803,7.142674643182127,145,0.9103448275862069,1.0,0.7310344827586207,1.0,0.6551724137931034,1.0,0.993103448275862,51.01780105835692,81.56047937690245,81.56047937690245
8860169607fffff,81.71414757913237,4.945496709062554,227,0.9691629955947136,1.0,0.8854625550660793,1.0,0.9779735682819384,1.0,0.9779735682819384,24.457937699348548,84.83210029224777,84.83210029224779
8860169609fffff,77.9908408641726,8.296302458107755,276,1.0,1.0,0.9818840579710145,0.9891304347826086,0.6557971014492754,1.0,0.9565217391304348,68.82863447640479,81.2759277391137,81.2759277391137
886016960bfffff,69.33124124339687,,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,72.24522495038406,72.24522495038406
886016960dfffff,83.36634350747302,3.7965453428637015,206,1.0,1.0,0.9271844660194175,1.0,0.7087378640776699,1.0,1.0,14.413756540420062,86.51155747310581,86.51155747310581
8860169611fffff,64.0373570051225,5.805073308467426,254,1.0,0.9881889763779528,0.7952755905511811,0.23622047244094488,0.03937007874015748,0.2204724409448819,0.5354330708661418,33.69887611668095,66.17859963959756,66.17859963959756
8860169613fffff,62.25820993037172,4.112671386448546,221,0.7058823529411765,1.0,0.11764705882352941,0.9864253393665159,0.0,0.9411764705882353,0.06334841628959276,16.914065932912603,64.32915087205735,64.32915087205735
8860169615fffff,59.77857744735756,7.427370687204823,114,0.9912280701754386,0.8245614035087719,0.6491228070175439,0.6666666666666666,0.0,0.07017543859649122,0.2807017543859649,55.16583532514944,61.96418950391427,61.96418950391426
8860169617fffff,49.308847154712,6.381183869857053,107,0.3644859813084112,0.7009345794392523,0.0,0.822429906542056,0.0,0.7757009345794392,0.0,40.71950758092383,51.341805906247465,51.34180590624748
8860169619fffff,75.7659190017629,2.758873093816309,243,1.0,1.0,0.29218106995884774,0.9835390946502057,0.8930041152263375,1.0,1.0,7.6113807477835715,78.26969418311214,78.26969418311214
